Start Date,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19.20000076,21.10000038,19.70000076,19.79999924,19.60000038,21.39999962,21,21.20000076,21.29999924,20,19.70000076,21.20000076,21.20000076,21.60000038,20,20.20000076,21.10000038,20,20.29999924,19.20000076,19.79999924,19.89999962,19,19.5,19.39999962,18.79999924,17.20000076,17.29999924
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,24,24.10000038,24.39999962,24.39999962,24.39999962,23.79999924,25.39999962,24.89999962,24.20000076,23.10000038,24.29999924,22.89999962,22.89999962,23.5,25,23.89999962,23.5,23.89999962,23.10000038,23.89999962,22,22.10000038,22.79999924,21.60000038,21.5,22.10000038,21,20.20000076
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,184.281,169.778,189.09,190.178,201.839,168.529,221.601,219.7,198.885,155.453,220.588,165.153,165.153,180.7,232.704,197.463,190.099,218.085,194.624,242.238,193.81,199.961,263.582,199.968,208.072,279.548,260.125,260.586
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRO US 08/17/18 C5 Equity,Dates,11/20/2017,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.63999987,4.5999999,4.55000019,4.63999987,4.61000013,4.61000013,4.63000011,4.6500001,4.64989996,4.5999999,4.5999999,4.66499996,4.80999994,5.12989998,5.03499985,4.88000011,4.80000019,4.79990005,4.88999987,5.05499983,5.05499983,5.09000015,5.03999996,4.96000004,4.96500015,4.92999983,4.96000004,4.9000001,4.90999985,4.875,4.83500004,4.63999987,4.58500004,4.59000015,4.375,4.14499998,4.14499998,4.07009983,3.99499989,3.99499989,3.99499989,3.99499989,4.08500004,4.01499987,3.99000001,3.99000001,4.0250001,4.07000017,4.13000011,4.28999996,4.15010023,4.05000019,3.91000009,3.8599999,4.03000021,4.05000019,4.44000006,4.46999979,4.32000017,4.35500002,4.38000011,4.51999998,4.48000002,4.48000002,4.43499994,4.4000001,4.41499996,4.56500006,4.48500013,4.46000004,4.57000017,4.59000015,4.43499994,4.44500017,4.44500017,4.40500021,4.46999979,4.4749999,4.51999998,4.29500008,4.32999992,4.5,4.64499998,4.82499981,4.79500008,4.875,4.78999996,4.82999992,4.88500023,4.875,4.84000015,4.78000021,4.57000017,4.56500006,4.48000002,4.34499979,4.33500004,4.31500006,4.28499985,4.24499989,4.35500002,4.48999977,4.63000011,4.6500001,4.6500001,4.74499989,4.67000008,4.63500023,4.69500017,4.73000002,4.78000021,4.80999994,4.82999992,4.76999998,4.75500011,4.75500011,5.00500011,5.23000002,5.76499987,5.71000004,5.625,5.61999989,5.74989986,5.67990017,5.58010006,5.6500001,5.55999994,5.69990015,5.63500023,5.48999977,6.01499987,6.07000017,5.99499989,5.96500015,6.3499999,6.19999981,6.0401001,6.03000021,5.86999989,5.84499979,5.69000006,5.61999989,5.61999989,5.61499977,5.51999998,5.61499977,5.82000017,5.48999977,5.34000015,5.26000023,5.1099,5.17000008,5.28499985,5.44000006,5.34000015,5.46000004,5.38500023,5.38500023
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.63999987,4.5999999,4.55000019,4.63999987,4.61000013,4.61000013,4.63000011,4.6500001,4.64989996,4.5999999,4.5999999,4.66499996,4.80999994,5.12989998,5.03499985,4.88000011,4.80000019,4.79990005,4.88999987,5.05499983,5.05499983,5.09000015,5.03999996,4.96000004,4.96500015,4.92999983,4.96000004,4.9000001,4.90999985,4.875,4.83500004,4.63999987,4.58500004,4.59000015,4.375,4.14499998,4.13999987,4.07009983,3.99499989,3.95000005,4.07000017,3.99499989,4.08500004,4.01499987,3.99000001,3.99000001,4.0250001,4.07000017,4.13000011,4.28999996,4.15010023,4.05000019,3.91000009,3.8599999,4.03000021,4.05000019,4.44000006,4.46999979,4.32000017,4.35500002,4.38000011,4.51999998,4.48000002,4.48000002,4.43499994,4.4000001,4.41499996,4.56500006,4.48500013,4.46000004,4.57000017,4.59000015,4.43499994,4.44500017,4.44500017,4.40500021,4.46999979,4.4749999,4.51999998,4.29500008,4.32999992,4.5,4.64499998,4.82499981,4.79500008,4.875,4.78999996,4.82999992,4.88500023,4.875,4.84000015,4.78000021,4.57000017,4.56500006,4.48000002,4.34499979,4.33500004,4.31500006,4.28499985,4.24499989,4.35500002,4.48999977,4.63000011,4.6500001,4.6500001,4.74499989,4.67000008,4.63500023,4.69500017,4.73000002,4.78000021,4.80999994,4.82999992,4.76999998,4.75500011,4.75500011,5.00500011,5.23000002,5.76499987,5.71000004,5.625,5.61999989,5.74989986,5.67990017,5.58010006,5.6500001,5.55999994,5.69990015,5.63500023,5.48999977,6.01499987,6.07000017,5.99499989,5.96500015,6.3499999,6.19999981,6.0401001,6.03000021,5.86999989,5.84499979,5.69000006,5.61999989,5.61999989,5.61499977,5.51999998,5.61499977,5.82000017,5.48999977,5.34000015,5.26000023,5.1099,5.17000008,5.28499985,5.44000006,5.34000015,5.46000004,5.38500023,5.26499987
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.34999999,0.34999999,0.34999999,0.40000001,0.34999999,0.34999999,0.34999999,0.34999999,0.40000001,0.34999999,0.34999999,0.40000001,0.44999999,0.64999998,0.60000002,0.5,0.40000001,0.44999999,0.5,0.55000001,0.55000001,0.55000001,0.55000001,0.5,0.5,0.44999999,0.5,0.44999999,0.44999999,0.44999999,0.40000001,0.34999999,0.30000001,0.30000001,0.25,0.1,0.1,0.1,0.15000001,0.15000001,0.15000001,0.15000001,0.1,0.1,0.15000001,0.15000001,0.15000001,0.1,0.15000001,0.2,0.1,0.15000001,0.1,0.1,0.05,0.15000001,0.25,0.15000001,0.15000001,0.15000001,0.2,0.2,0.2,0.2,0.2,0.15000001,0.15000001,0.2,0.15000001,0.05,0.2,0.2,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.2,0.1,0.1,0.2,0.25,0.30000001,0.25,0.15000001,0.25,0.30000001,0.30000001,0.30000001,0.25,0.25,0.2,0.15000001,0.1,0.1,0.1,0.15000001,0.1,0.1,0.1,0.1,0.15000001,0.2,0.15000001,0.2,0.2,0.15000001,0.15000001,0.2,0.2,0.2,0.15000001,0.2,0.2,0.2,0.25,0.40000001,0.80000001,0.5,0.69999999,0.69999999,0.80000001,0.75,0.64999998,0.75,0.64999998,0.80000001,0.75,0.60000002,1.04999995,1.10000002,1,1,1.29999995,1.25,1.04999995,1.04999995,0.89999998,0.89999998,0.80000001,0.64999998,0.64999998,0.69999999,0.64999998,0.69999999,0.85000002,0.60000002,0.5,0.40000001,0.34999999,0.34999999,0.40000001,0.5,0.44999999,0.5,0.44999999,0.44999999
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.5,0.44999999,0.44999999,0.5,0.5,0.5,0.5,0.44999999,0.44999999,0.44999999,0.44999999,0.5,0.60000002,0.75,0.69999999,0.55000001,0.55000001,0.55000001,0.55000001,0.64999998,0.64999998,0.69999999,0.69999999,0.64999998,0.64999998,0.60000002,0.60000002,0.55000001,0.55000001,0.55000001,0.55000001,0.44999999,0.40000001,0.44999999,0.34999999,0.55000001,0.34999999,0.30000001,0.25,0.5,0.30000001,0.25,0.25,0.2,0.2,0.2,0.25,0.2,0.2,0.25,0.25,0.2,0.2,0.2,0.2,0.2,0.34999999,0.30000001,0.25,0.30000001,0.30000001,0.34999999,0.30000001,0.44999999,0.30000001,0.30000001,0.25,0.30000001,0.30000001,0.30000001,0.30000001,0.34999999,0.30000001,0.30000001,0.30000001,0.25,0.30000001,0.25,0.30000001,0.25,0.25,0.30000001,0.34999999,0.40000001,0.40000001,0.40000001,0.40000001,0.40000001,0.40000001,0.40000001,0.40000001,0.34999999,0.30000001,0.30000001,0.40000001,0.2,0.2,0.2,0.2,0.15000001,0.2,0.2,0.30000001,0.30000001,0.25,0.30000001,0.30000001,0.25,0.25,0.30000001,0.30000001,0.30000001,0.30000001,0.30000001,0.30000001,0.30000001,0.40000001,0.55000001,0.94999999,0.89999998,0.85000002,0.80000001,0.94999999,0.89999998,0.80000001,0.85000002,0.80000001,0.89999998,0.85000002,0.69999999,1.14999998,1.20000005,1.10000002,1.14999998,2.04999995,1.29999995,1.20000005,1.20000005,1.04999995,1,0.89999998,0.85000002,0.85000002,0.80000001,0.75,0.80000001,0.94999999,0.69999999,0.55000001,0.55000001,0.40000001,0.44999999,0.5,0.60000002,0.5,0.60000002,0.55000001,0.55000001
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,47.762,45.465,46.867,47.622,48.66,48.66,48.552,44.605,44.42,46.244,46.244,47.749,49.723,48.208,48.577,44.207,47.268,47.308,44.405,45.606,45.606,48.436,50.477,49.984,49.504,47.005,46.747,45.056,45.34,46.398,48.101,47.795,46.244,49.699,49.003,74.897,57.95,55.735,52.848,78.177,56.096,53.618,51,48.304,48.81,48.81,53.999,47.534,45.731,46.172,51.041,48.858,52.799,54.834,49.694,49.311,51.225,45.748,45.616,48.39,48.829,48.781,46.256,59.85,47.93,49.675,44.25,43.983,47.485,47.238,44.664,48.945,49.729,49.611,49.611,46.705,49.496,44.946,47.921,50.972,49.708,49.08,48.13,46.071,46.6,43.72,47.426,45.877,43.629,44.157,45.91,44.164,48.267,48.713,63.016,46.823,47.597,48.367,49.447,44.23,47.317,42.382,48.507,48.221,43.25,44.529,48.258,44.927,42.435,46.309,44.414,43.325,41.648,45.507,46.548,46.548,45.959,49.093,54.155,53.062,55.199,49.391,53.044,53.916,47.162,47.93,50.6,50.315,50.676,45.436,51.852,52.929,46.881,60.091,143.571,53.705,61.182,63.258,60.537,56.145,61.725,62.874,62.874,56.823,60.896,59.826,58.398,60.23,53.576,63.264,56.473,59.794,56.578,55.912,51.39,57.2,59.521,57.282
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCN US 08/17/18 C35 Equity,Dates,11/20/2017,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
