Start Date,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.05,0.15000001,0.15000001,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.5,0.40000001,0.5,0.34999999,1.04999995,0.2,0.30000001,0.15000001,0.15000001,0.15000001,0.1,0.2,0.2,0.55000001,0.1,0.1,0.1,0.1,0.1,0.60000002,0.60000002,0.1,0.1,0.15000001,0.15000001,0.1,0.40000001,0.40000001
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,56.023,55.097,58.464,55.214,77.45,60.59,65.57,65.519,66.301,68.333,65.364,70.608,70.608,86.19,64.543,67.569,67.89,68.654,66.075,93.002,95.373,65.798,66.788,69.869,71.52,75.108,105.924,112.66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXEL US 08/17/18 C30 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,26.09000015,26.64999962,28.06500053,27.80999947,29.46999931,29.46999931,30.38500023,30.77499962,30.92499924,30.45499992,30.45499992,31.40500069,31.76000023,31.88500023,31.62999916,29.26000023,30.02000046,30.01499939,30.09000015,30.375,30.375,29.68499947,27.47500038,27.87000084,27.99500084,29.45499992,30.39500046,30.54500008,30.46500015,30.29999924,31.43000031,30.51000023,30.34499931,30.63999939,30.19000053,28.65999985,28.98999977,29.80500031,27.76000023,28.31999969,29.12000084,28.84600067,29.56999969,29.77499962,29.21999931,29.21999931,28.86000061,29.04999924,29.12999916,29.48999977,29.42000008,27.12999916,25.84000015,24.21999931,24.04999924,24.88999939,24.57500076,24.92000008,24.43000031,24.51000023,24.86499977,24.79000092,24.81500053,24.72999954,24.69000053,23.81500053,24.53000069,24.14999962,23.375,22.73999977,23.34989929,22.37999916,22.46999931,22.18000031,22.18000031,21.48999977,21.29500008,22.34000015,22.11000061,21.11499977,19.64999962,21.20000076,20.54999924,20.86000061,20.44499969,20.39500046,21.66500092,21.42499924,21.09000015,20.85499954,20.75,20.42499924,20.79999924,20.71500015,21.37000084,20.82500076,20.99500084,20.68000031,22.21999931,22.45999908,22.19000053,21.63999939,21.68000031,18.5,19.54000092,20.75,21.01000023,20.40999985,21.54000092,21.54000092,20.92000008,21.55999947,20.59499931,20.48999977,20.84000015,20.84000015,20.28499985,20.80500031,20.70499992,20.56500053,20.11000061,20.03000069,19.88999939,19.88999939,19.88999939,19.12000084,19.12000084,19.12000084,19.12000084,19.12000084,19.12000084,19.12000084,20.63999939,20.63999939,20.01000023,20.01000023,21.11000061,21.05500031,21.05500031,21.05500031,21.05500031,21.39999962,21.39999962,21.39999962,21.19499969,21.19499969,21.19499969,21.19499969,21.19499969,21.19499969,21.19499969,21.19499969,21.19499969,21.19499969,21.19499969,21.19499969,21.19499969,21.19499969
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,26.09000015,26.64999962,28.06500053,27.80999947,29.46999931,29.46999931,30.38500023,30.77499962,30.92499924,30.45499992,30.45499992,31.40500069,31.76000023,31.88500023,31.62999916,29.26000023,30.02000046,30.01499939,30.09000015,30.375,30.375,29.68499947,27.47500038,27.87000084,27.99500084,29.45499992,30.39500046,30.54500008,30.46500015,30.29999924,31.43000031,30.51000023,30.34499931,30.63999939,30.19000053,28.65999985,28.98999977,29.80500031,27.76000023,28.31999969,29.12000084,28.84600067,29.56999969,29.77499962,29.21999931,29.21999931,28.86000061,29.04999924,29.12999916,29.48999977,29.42000008,27.12999916,25.84000015,24.21999931,24.04999924,24.88999939,24.57500076,24.92000008,24.43000031,24.51000023,24.86499977,24.79000092,24.81500053,24.72999954,24.69000053,23.81500053,24.53000069,24.14999962,23.375,22.73999977,23.34989929,22.37999916,22.46999931,22.18000031,22.18000031,21.48999977,21.29500008,22.34000015,22.11000061,21.11499977,19.64999962,21.20000076,20.54999924,20.86000061,20.44499969,20.39500046,21.66500092,21.42499924,21.09000015,20.85499954,20.75,20.42499924,20.79999924,20.71500015,21.37000084,20.82500076,20.99500084,20.68000031,22.21999931,22.45999908,22.19000053,21.63999939,21.68000031,18.5,19.54000092,20.75,21.01000023,20.40999985,21.54000092,21.54000092,20.92000008,21.55999947,20.59499931,20.48999977,20.84000015,20.84000015,20.28499985,20.80500031,20.70499992,20.56500053,20.11000061,20.03000069,19.88999939,19.25,19.42000008,19.12000084,19.31999969,19.20999908,19.37999916,19.625,19.45999908,19.83499908,20.63999939,20.37999916,20.01000023,19.54500008,21.11000061,21.05500031,21.25,21.40500069,21.63999939,21.39999962,21.39999962,21.17000008,21.19499969,21.08499908,21.36499977,21.61000061,21.93499947,21.88500023,21.06999969,21.34000015,21.32999992,21.31999969,21.31500053,21.34499931,20.86000061,20.86000061
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5999999,2.79999995,3.5999999,3.5,4.5,4.5,5.30000019,5.4000001,5.5,5,5,5.5999999,5.9000001,5.9000001,5.69999981,4.19999981,4.4000001,4.30000019,4.4000001,5.0999999,5.0999999,4.80000019,3.5,3.9000001,3.29999995,4.4000001,5.19999981,5.19999981,5.19999981,5.19999981,5.4000001,5.30000019,5.0999999,5.30000019,5.0999999,3.70000005,4.19999981,4.69999981,3.79999995,4,4.5,4,4.30000019,4.4000001,4.30000019,4.30000019,4,3.5999999,3.9000001,4,4,2.9000001,2.20000005,1.75,1.64999998,1.89999998,1.70000005,1.60000002,1.64999998,1.5,1.79999995,1.5,1.64999998,1.64999998,1.54999995,1.39999998,1.39999998,1.29999995,1.14999998,1,1.04999995,1,1,0.80000001,0.80000001,0.75,0.69999999,0.89999998,0.64999998,0.75,0.60000002,0.85000002,0.75,0.64999998,0.55000001,0.55000001,0.80000001,0.80000001,0.60000002,0.60000002,0.55000001,0.5,0.5,0.5,0.60000002,0.5,0.55000001,0.55000001,0.75,0.89999998,0.85000002,0.55000001,0.64999998,0.1,0.15000001,0.25,0.2,0.25,0.30000001,0.25,0.2,0.2,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.15000001,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.5,3.70000005,4.19999981,4,5,5,6,6,6.0999999,5.5999999,5.5999999,6,6.30000019,6.4000001,6.30000019,4.80000019,5.0999999,5.19999981,5.0999999,5.80000019,5.80000019,5.19999981,4.0999999,4.19999981,4.5,5.19999981,5.9000001,5.69999981,5.5999999,5.5,6.19999981,5.69999981,5.5999999,5.69999981,5.5999999,4.69999981,5.0999999,5.5999999,4.4000001,4.5,4.9000001,4.5999999,5.19999981,5,4.69999981,4.69999981,4.4000001,4.5,4.4000001,4.5999999,4.5999999,3.29999995,2.5999999,2.04999995,2.0999999,2.29999995,2.1500001,2.29999995,1.89999998,2.20000005,2.04999995,2,2,1.85000002,1.85000002,1.75,1.75,1.54999995,1.39999998,1.29999995,1.35000002,1.25,1.25,1.14999998,1.14999998,1,0.94999999,1.10000002,1.04999995,1.04999995,1,1.14999998,1.10000002,1.10000002,1.04999995,0.80000001,1,0.94999999,0.94999999,0.80000001,0.85000002,0.85000002,1,0.89999998,0.69999999,0.64999998,0.80000001,0.94999999,0.94999999,1.25,1,0.80000001,0.75,0.30000001,0.34999999,0.34999999,0.34999999,0.30000001,0.5,0.44999999,0.40000001,0.40000001,0.30000001,0.30000001,0.34999999,0.34999999,0.25,0.2,0.2,0.2,0.25,0.15000001,0.15000001,0.2,0.30000001,0.30000001,0.44999999,0.2,0.15000001,0.2,0.1,0.05,0.1,0.25,0.30000001,0.30000001,0.30000001,0.2,0.25,0.15000001,0.15000001,0.2,0.2,0.25,0.25,0.34999999,0.1,0.30000001,0.05,0.05,0.1,0.05,0.1,0.1,0.05,0.15000001,0.1,0.1
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,56.029,55.425,53.114,52.486,53.625,53.625,58.986,56.551,56.579,54.406,54.406,52.908,53.782,54.003,54.786,54.506,53.028,54.244,52.857,58.921,58.921,57.389,59.029,57.855,60.811,59.884,61.644,58.451,58.033,58.204,58.678,59.524,59.599,58.697,60.867,61.136,64.098,64.789,64.334,62.082,61.82,60.191,62.791,59.039,59.389,59.389,58.423,58.932,57.427,57.457,58.466,57.458,56.231,57.963,60.018,58.626,58.416,58.856,55.696,59.981,56.072,55.985,55.957,54.26,54.623,58.9,54.879,53.915,55.974,57.855,55.936,59.796,59.498,59.316,59.316,60.885,61.063,58.66,59.079,65.307,74.201,68.361,71.667,69.926,71.569,65.803,63.571,63.986,66.396,64.012,66.911,69.263,71.433,69.635,60.009,62.613,66.608,73.341,63.438,69.904,66.244,64.554,63.019,65.596,62.242,56.049,54.865,56.335,58.35,56.781,59.44,55.859,57.393,58.45,59.186,59.186,58.835,53.159,54.113,55.262,62.306,56.264,57.52,65.793,71.869,75.547,83.277,69.073,64.366,67.454,60.874,52.268,54.692,69.313,76.024,81.829,70.694,64.705,67.589,59.449,59.819,66.395,66.395,73.466,73.981,85.151,62.387,79.37,52.715,53.8,70.399,61.091,70.603,71.988,64.619,84.376,83.398,83.398
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXLS US 08/17/18 C30 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,59.25999832,59.61000061,59.40999985,59,59.16999817,57.93999863,57.84999847,57.15999985,56.86000061,56.63000107,57.95000076,57.95999908,57.95999908,59.04000092,59.56000137,59.99000168,59.79999924,60.99000168,61.58000183,61.74000168,61.29999924,61.54999924,61.48500061,62.45999908,62.29000092,62.34000015,61.45999908,61.45999908
