Start Date,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.69999981,12.60000038,12.5,12.5,12.69999981,12.5,13.10000038,12.69999981,12.5,12,11.60000038,12.10000038,12.10000038,12.89999962,12.60000038,14.10000038,14,14,13.39999962,13.39999962,12.89999962,12.60000038,12.69999981,13.30000019,13.30000019,13.30000019,13.39999962,13
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,17.89999962,17.5,17.39999962,17.5,17.5,17.5,18,17.5,17.5,16.5,16.5,17,17,17.5,17.5,18,18,17.5,17,17.39999962,16.89999962,16.5,16.5,17.29999924,17.29999924,17,17.39999962,17
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,206.642,214.022,207.71,218.206,201.248,210.848,232.855,218.364,240.02,222.961,228.341,232.026,232.026,242.146,241.253,277.217,286.844,281.852,286.56,297.264,313.891,309.575,301.642,312.747,318.351,344.45,355.695,353.914
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT US 08/17/18 C2 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.58500004,2.44000006,2.50999999,2.5999999,2.47009993,2.47009993,2.48009992,2.21009994,2.22000003,2.28999996,2.28999996,2.33500004,2.3900001,2.38000011,2.29999995,2.28999996,2.18000007,2.15499997,2.25500011,2.25500011,2.25500011,2.09500003,2.06999993,2.06500006,1.99000001,2.13000011,2.29500008,2.24000001,2.25999999,2.30999994,2.28999996,2.21499991,2.86500001,2.57999992,2.3499999,2.04500008,2.13499999,2.32999992,2.11999989,2.16000009,2.01999998,1.89499998,1.87,1.84000003,1.71000004,1.71000004,1.64999998,1.63499999,1.63999999,1.42939997,1.59000003,1.42999995,1.34500003,1.33000004,1.375,1.30499995,1.58249998,1.55999994,1.58500004,1.57500005,1.58500004,1.58000004,1.55999994,1.59000003,1.62,1.60000002,1.57000005,1.60000002,1.50999999,1.5,1.47000003,1.48000002,1.52999997,1.46000004,1.46000004,1.39999998,1.08500004,1.08500004,1.29999995,1.15499997,1.15499997,1.15499997,1.13499999,1.13499999,1.13499999,1.21000004,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,1.14499998,0.99739999,1.19500005,1.34000003,1.78999996,1.96609998,2.04500008,1.96000004,1.98000002,1.98000002,2.04999995,2.30999994,2.25999999,2.42499995,2.45499992,2.35500002,2.58999991,2.51999998,2.47000003,2.49000001,2.45000005,2.46499991,2.56999993,2.75,2.71499991,2.75999999,2.8900001,2.8900001,2.88499999,2.66000009,2.5250001,2.69499993,2.61500001,2.51999998,2.53999996,2.69000006,2.69000006,2.91499996,2.92000008,2.91000009,2.80500007,2.74000001,2.69000006,2.85500002,2.8499999,2.7750001,2.83999991,2.7650001,2.75,2.61999989,2.61989999,2.57500005
End of Day Underlying Price Ask,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.58500004,2.44000006,2.50999999,2.5999999,2.47009993,2.47009993,2.48009992,2.21009994,2.22000003,2.28999996,2.28999996,2.33500004,2.3900001,2.38000011,2.29999995,2.28999996,2.18000007,2.15499997,2.25500011,2.25500011,2.25500011,2.09500003,2.06999993,2.06500006,1.99000001,2.13000011,2.29500008,2.24000001,2.25999999,2.30999994,2.28999996,2.21499991,2.86500001,2.57999992,2.3499999,2.04500008,2.13499999,2.32999992,2.11999989,2.16000009,2.01999998,1.89499998,1.87,1.84000003,1.71000004,1.71000004,1.64999998,1.63499999,1.63999999,1.42939997,1.59000003,1.42999995,1.34500003,1.33000004,1.375,1.30499995,1.58249998,1.55999994,1.58500004,1.57500005,1.58500004,1.58000004,1.55999994,1.59000003,1.62,1.60000002,1.57000005,1.60000002,1.50999999,1.5,1.47000003,1.48000002,1.52999997,1.46000004,1.46000004,1.39999998,1.08500004,1.41499996,1.29999995,1.15499997,1.11000001,1.08000004,1.13499999,1.16999996,1.125,1.21000004,1.14499998,1.13,1.23500001,1.19009995,1.18009996,1.17499995,1.11000001,1.13,1.16999996,1.16999996,1.14999998,1.21500003,1.125,1.19000006,1.20000005,1.16999996,1.13,1.08500004,1.09500003,1.09000003,0.87029999,0.99739999,1.19500005,1.34000003,1.78999996,1.96609998,2.04500008,1.96000004,1.98000002,1.98000002,2.04999995,2.30999994,2.25999999,2.42499995,2.45499992,2.35500002,2.58999991,2.51999998,2.47000003,2.49000001,2.45000005,2.46499991,2.56999993,2.75,2.71499991,2.75999999,2.8900001,2.8900001,2.88499999,2.66000009,2.5250001,2.69499993,2.61500001,2.51999998,2.53999996,2.69000006,2.69000006,2.91499996,2.92000008,2.91000009,2.80500007,2.74000001,2.69000006,2.85500002,2.8499999,2.7750001,2.83999991,2.7650001,2.75,2.61999989,2.61989999,2.57500005
End of Day Option Price Bid,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.89999998,0.69999999,0.55000001,0.80000001,0.85000002,0.85000002,0.89999998,0.60000002,0.64999998,0.64999998,0.64999998,0.69999999,0.40000001,0.55000001,0.69999999,0.44999999,0.5,0.55000001,0.30000001,0.64999998,0.64999998,0.60000002,0.2,0.5,0.30000001,0.5,0.64999998,0.60000002,0.60000002,0.64999998,0.60000002,0.60000002,1.04999995,0.5,0.44999999,0.25,0.05,0.55000001,0.15000001,0.44999999,0.34999999,0.34999999,0.34999999,0.34999999,0.2,0.2,0.25,0.25,0.25,0.1,0.2,0.05,0.05,0.1,0.1,0.1,0.2,0.15000001,0.15000001,0.2,0.15000001,0.2,0.1,0.1,0.2,0.2,0.15000001,0.1,0.1,0.15000001,0.15000001,0.15000001,0.2,0.15000001,0.15000001,0.15000001,0.05,0.05,0.15000001,0.05,0.05,0.05,0.1,0.1,0.1,0.05,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.2,0.30000001,0.30000001,0.25,0.25,0.25,0.30000001,0.44999999,0.40000001,0.5,0.55000001,0.5,0.64999998,0.60000002,0.55000001,0.55000001,0.5,0.55000001,0.60000002,0.75,0.75,0.80000001,0.89999998,0.75,0.85000002,0.69999999,0.60000002,0.64999998,0.64999998,0.55000001,0.60000002,0.69999999,0.69999999,0.89999998,0.89999998,0.89999998,0.75,0.75,0.69999999,0.80000001,0.85000002,0.75,0.85000002,0.75,0.69999999,0.60000002,0.64999998,0.60000002
End of Day Option Price Ask,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.20000005,1,1.10000002,1.14999998,1.04999995,1.04999995,1.04999995,1.10000002,0.80000001,0.94999999,0.94999999,0.85000002,1.29999995,1.10000002,1.04999995,1.20000005,0.85000002,0.75,1.14999998,1.10000002,1.10000002,0.85000002,1,0.64999998,0.85000002,0.69999999,0.80000001,0.80000001,0.75,0.80000001,0.85000002,0.89999998,1.60000002,1.04999995,0.85000002,0.64999998,0.75,0.85000002,0.75,0.75,0.64999998,0.60000002,0.44999999,0.44999999,0.60000002,0.60000002,0.69999999,0.34999999,0.40000001,0.30000001,0.40000001,0.34999999,0.30000001,0.25,0.25,0.25,0.40000001,0.40000001,0.40000001,0.40000001,0.34999999,0.40000001,0.34999999,0.34999999,0.34999999,0.34999999,0.34999999,0.75,0.30000001,0.34999999,0.25,0.25,0.30000001,0.30000001,0.30000001,0.25,0.15000001,0.25,0.25,0.34999999,0.15000001,0.25,0.2,0.30000001,0.34999999,0.25,0.2,0.15000001,0.2,0.15000001,0.2,0.2,0.15000001,0.2,0.1,0.15000001,0.2,0.2,0.15000001,0.25,0.1,0.25,0.15000001,0.1,0.15000001,0.15000001,0.1,0.1,0.1,0.15000001,0.69999999,0.55000001,0.40000001,0.40000001,0.34999999,0.34999999,0.40000001,0.5,0.5,0.69999999,0.80000001,0.60000002,0.75,0.75,0.69999999,0.69999999,0.69999999,0.64999998,0.80000001,1,1,0.89999998,1,1.10000002,1.04999995,0.89999998,0.69999999,0.89999998,0.89999998,0.75,0.75,0.89999998,0.89999998,1.04999995,1.04999995,1,1,0.80000001,0.80000001,0.94999999,0.94999999,0.89999998,0.94999999,0.89999998,0.85000002,0.80000001,0.80000001,0.69999999
Implied Volatility Using Ask Price,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,120.865,107.878,115.598,111.535,112.929,112.929,112.691,155.262,102.747,124.718,124.718,103.556,175.172,140.735,108.92,168.958,120.761,105.149,163.765,155.79,155.79,131.996,163.137,100.713,146.137,103.854,101.458,108.601,97.089,99.98,112.1,131.073,165.38,109.709,105.159,108.461,115.893,109.206,118.47,113.626,101.12,116.643,85.857,89.942,146.358,146.358,180.842,102.753,113.557,116.725,121.3,130.825,129.641,118.257,112.901,122.989,125.278,128.71,125.715,127.46,115.201,128.396,119.202,115.66,112.173,115.899,120.244,221.248,116.212,131.108,109.613,108.742,116.032,125.905,125.905,121.717,132.637,120.583,137.337,196.92,131.983,176.858,148.708,180.248,208.682,157.89,150.717,133.839,137.789,126.176,148.837,150.319,141.039,159.231,111.734,134.93,159.431,149.257,143.907,174.685,113.074,181.952,147.388,131.279,154.805,158.13,172.153,149.755,119.861,121.54,236.24,157.196,103.366,116.858,100.164,100.164,103.829,86.407,94.28,118.086,142.204,106.409,99.584,116.18,113.282,112.204,121.9,104.201,126.785,143.546,156.38,113.017,110.064,145.166,130.377,143.535,112.498,137.165,159.788,134.537,133.311,140.867,140.867,132.393,132.917,121.23,163.21,99.775,123.999,129.621,136.943,144.581,147.379,157.731,140.478,178.516,182.149,150.998
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSM US 08/17/18 C10 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
End of Day Underlying Price Bid,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.18000031,9.09500027,9.11999989,9.05000019,9.11499977,8.70499992,8.91499996,8.76340008,8.52999973,8.57999992,8.22000027,8.05000019,8.05000019,8.14999962,8.10000038,8.29500008,8.49499989,8.35999966,8.27499962,7.99499989,8.09000015,8.09000015,8.09000015,8.09000015,8.09000015,8.09000015,8.09000015,8.09000015
