Start Date,11/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWCO US 08/17/18 C10 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
#N/A Requesting Data...,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.64999962,12.60000038,12.44999981,12.80000019,12.64999962,12.64999962,12.62759972,12.80000019,12.89999962,12.625,12.625,12.55000019,12.44999981,12.60000038,12.85000038,12.85000038,12.89999962,12.80000019,12.85000038,12.97500038,12.97500038,13.25,13,13.05000019,13.05000019,13.15499973,13.10000038,13.15499973,13.14999962,13.17500019,13.39999962,13.44999981,13.375,13.14999962,12.75,12.375,12.30000019,12.35000038,12.52499962,12.625,12.39999962,12.55000019,12.60000038,12.67520046,13.05000019,13.05000019,12.85000038,12.85000038,12.94999981,12.94999981,13.10000038,13.10999966,12.625,12.72500038,12.75,12.94999981,12.75,12.94999981,13.10000038,13.42809963,13.47500038,13.52499962,13.75,14.80000019,14.60000038,14.55000019,14.44999981,14.10000038,14.55000019,14.85000038,14.24129963,14.25,14.80000019,14.60000038,14.60000038,13.55000019,13.35000038,13.52600002,13.72500038,13.55000019,13.69999981,13.42500019,13.69999981,13.75,13.60000038,13.85000038,14.44999981,14.35000038,14.05000019,14.30000019,14.07499981,14.35000038,14.39999962,14.09000015,14.17500019,14.19999981,14.19999981,14.05000019,14.05000019,13.47500038,12.77499962,13.35000038,13.32499981,13.39999962,13.85000038,13.14999962,13.125,13.19999981,13.05000019,12.72500038,12.60000038,13.02499962,12.89999962,13.10000038,13.05000019,13.05000019,13.05000019,13.22500038,13.19999981,13.05000019,12.92500019,12.80000019,12.60000038,12.64999962,12.75,12.625,12.64999962,12.875,12.94999981,13.02499962,12.85000038,12.94999981,13,12.75,13,13,13,12.89999962,12.89999962,12.875,12.69999981,12.85000038,12.85000038,12.80000019,13.05000019,13,13.35000038,13.64999962,14,14.42500019,14.30000019,14.30000019,14.35000038,14.80000019,14.64999962,14.10000038,14,14
#N/A Requesting Data...,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,12.64999962,12.60000038,12.44999981,12.80000019,12.64999962,12.64999962,12.62759972,12.80000019,12.89999962,12.625,12.625,12.55000019,12.44999981,12.60000038,12.85000038,12.85000038,12.89999962,12.80000019,12.85000038,12.97500038,12.97500038,13.25,13,13.05000019,13.05000019,13.15499973,13.10000038,13.15499973,13.14999962,13.17500019,13.39999962,13.44999981,13.375,13.14999962,12.75,12.375,12.30000019,12.35000038,12.52499962,12.625,12.39999962,12.55000019,12.60000038,12.67520046,13.05000019,13.05000019,12.85000038,12.85000038,12.94999981,12.94999981,13.10000038,13.10999966,12.625,12.72500038,12.75,12.94999981,12.75,12.94999981,13.10000038,13.42809963,13.47500038,13.52499962,13.75,14.80000019,14.60000038,14.55000019,14.44999981,14.10000038,14.55000019,14.85000038,14.24129963,14.25,14.80000019,14.60000038,14.60000038,13.55000019,13.35000038,13.52600002,13.72500038,13.55000019,13.69999981,13.42500019,13.69999981,13.75,13.60000038,13.85000038,14.44999981,14.35000038,14.05000019,14.30000019,14.07499981,14.35000038,14.39999962,14.09000015,14.17500019,14.19999981,14.19999981,14.05000019,14.05000019,13.47500038,12.77499962,13.35000038,13.32499981,13.39999962,13.85000038,13.14999962,13.125,13.19999981,13.05000019,12.72500038,12.60000038,13.02499962,12.89999962,13.10000038,13.05000019,13.05000019,13.05000019,13.22500038,13.19999981,13.05000019,12.92500019,12.80000019,12.60000038,12.64999962,12.75,12.625,12.64999962,12.875,12.94999981,13.02499962,12.85000038,12.94999981,13,12.75,13,13,13,12.89999962,12.89999962,12.875,12.69999981,12.85000038,12.85000038,12.80000019,13.05000019,13,13.35000038,13.64999962,14,14.42500019,14.30000019,14.30000019,14.35000038,14.80000019,14.64999962,14.10000038,14,14
#N/A Requesting Data...,EOD_OPTION_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.64999998,2.3499999,2.3499999,2.45000005,2.29999995,2.29999995,2.5,2.4000001,2.70000005,2.4000001,2.4000001,2.25,1.89999998,2.1500001,2.6500001,2.29999995,2.54999995,2.3499999,2.5999999,2.5,2.5,2.75,2.9000001,2.79999995,2.5,2.79999995,2.95000005,2.9000001,2.54999995,2.8499999,2.70000005,2.79999995,2.70000005,2.54999995,2.5999999,2.25,1.5,2.20000005,2.0999999,1.89999998,1.10000002,2.20000005,2.45000005,2.54999995,2.6500001,2.6500001,2.6500001,2.4000001,2.3499999,2.75,2.54999995,2.54999995,2.5999999,2.1500001,2.5,2.3499999,2.1500001,2.29999995,2.45000005,2.75,2.79999995,2.9000001,3,4,3.9000001,3.79999995,3.5999999,3.4000001,3.4000001,4,3.5,3.5999999,3.5999999,3.9000001,3.9000001,2.95000005,2.45000005,2.79999995,2.79999995,2.6500001,1.5,1.10000002,2.45000005,2.5,1.5,3.20000005,3.79999995,3.79999995,3.5,3.79999995,3.4000001,3.70000005,3.79999995,3.5,3.5999999,3.5999999,3.5999999,3.5,3.29999995,2.8499999,2.25,2.8499999,2.79999995,2.79999995,3.0999999,2.75,2.54999995,2.6500001,2.5,2.1500001,2.04999995,2.45000005,2.3499999,2.45000005,2.45000005,2.45000005,2.5,2.6500001,2.5999999,2.5,2.3499999,2.29999995,2.04999995,2.0999999,2.20000005,2.0999999,2.0999999,2.29999995,2.3499999,2.45000005,2.29999995,2.4000001,2.4000001,0.5,2.3499999,2.45000005,2.4000001,2.3499999,2.4000001,2.3499999,2.20000005,2.29999995,2.29999995,2,2.20000005,2.25,2.79999995,3.0999999,3.29999995,3.70000005,3.4000001,3.70000005,3.5,4.0999999,3.79999995,3.5,3.4000001,3.4000001
#N/A Requesting Data...,EOD_OPTION_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.70000005,3.5999999,3.0999999,3.9000001,3.79999995,3.79999995,3.29999995,3.70000005,3.5999999,3.20000005,3.20000005,3.5,3.70000005,3.29999995,3.4000001,3.5999999,3.4000001,3.9000001,3.5999999,3.5999999,3.5999999,4.0999999,3.9000001,3.70000005,4.19999981,4.30000019,3.9000001,3.70000005,4.30000019,3.9000001,4.4000001,4.4000001,4.30000019,4.30000019,3.79999995,3.5999999,3.5999999,3.0999999,3.20000005,3.79999995,3.0999999,3.0999999,3.29999995,3.79999995,3.5,3.5,3.5,3.79999995,3.4000001,3.9000001,4.0999999,4.19999981,3.5999999,3.79999995,3.5,3.4000001,3.5999999,3.9000001,3.9000001,4.4000001,4.19999981,4.30000019,4.4000001,5.5,5.5,5.4000001,5.19999981,5,5.69999981,5.5999999,5.0999999,5.0999999,5.5999999,5.4000001,5.4000001,4.5,4.30000019,4.5,4.5999999,4.5999999,6.19999981,6,5.0999999,5,6.19999981,4.69999981,5.19999981,5.0999999,4.9000001,5.0999999,4.80000019,5.19999981,5.19999981,4.9000001,4.9000001,4.9000001,4.9000001,4.9000001,4.80000019,4.19999981,3.5999999,4.19999981,4.0999999,4,4.5999999,3.79999995,4,4,3.9000001,3.5999999,3.29999995,3.5999999,3.70000005,3.70000005,3.79999995,3.79999995,3.70000005,3.79999995,3.9000001,3.79999995,3.5999999,3.5999999,3.29999995,3.5999999,3.29999995,3.20000005,3.4000001,3.4000001,3.9000001,4.19999981,4,4.0999999,3.5999999,5.19999981,4.19999981,4.0999999,3.9000001,3.79999995,3.70000005,3.70000005,3.9000001,3.29999995,3.29999995,3.70000005,3.79999995,3.79999995,4,4.80000019,4.9000001,5.30000019,5,4.9000001,5.19999981,5.30000019,5.5,4.69999981,4.5999999,4.5999999
#N/A Requesting Data...,IVOL_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,60.813,59.035,46.783,65.659,65.589,65.589,50.423,59.217,53.826,47.028,47.028,56.278,65.6,48.404,45.497,53.151,45.247,65.551,53.78,51.565,51.565,62.785,62.122,53.363,70.954,73.495,60.478,51.516,73.523,58.349,67.531,66.511,65.277,71.962,65.367,67.9,71.15,56.828,55.736,74.777,55.929,51.666,51.409,69.786,46.59,46.59,53.03,66.26,47.193,67.793,71.59,75.351,67.019,72.599,60.326,49.253,62.577,68.52,63.831,73.76,65.086,67.84,64.265,74.087,81.885,80.395,78.719,79.193,97.275,82.563,83.877,83.938,86.53,81.674,81.674,81.894,80.471,83.4,80.974,87.65,150.598,151.883,104.982,103.379,160.951,87.544,88.047,87.651,86.397,86.398,79.451,88.535,86.771,85.805,82.499,82.56,82.976,90.052,92.428,83.52,80.922,94.828,91.137,82.767,96.266,85.137,90.956,88.259,89.824,87.96,78.435,76.602,88.592,79.91,88.63,88.63,81.283,83.023,90.974,92.832,88.686,95.362,87.34,103.757,81.084,83.011,95.327,84.299,113.755,129.806,129.005,131.594,96.652,210.223,138.251,135.452,122.901,122.612,116.66,115.525,144.264,89.654,89.654,128.155,121.81,129.891,124.346,173.762,160.523,167.119,156.149,148.489,177.072,150.114,188.322,162.218,163.818,163.818
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPSS US 08/17/18 C2.5 Equity,Dates,43059,11/21/2017,11/22/2017,11/23/2017,11/24/2017,11/27/2017,11/28/2017,11/29/2017,11/30/2017,12/1/2017,12/4/2017,12/5/2017,12/6/2017,12/7/2017,12/8/2017,12/11/2017,12/12/2017,12/13/2017,12/14/2017,12/15/2017,12/18/2017,12/19/2017,12/20/2017,12/21/2017,12/22/2017,12/25/2017,12/26/2017,12/27/2017,12/28/2017,12/29/2017,1/1/2018,1/2/2018,1/3/2018,1/4/2018,1/5/2018,1/8/2018,1/9/2018,1/10/2018,1/11/2018,1/12/2018,1/15/2018,1/16/2018,1/17/2018,1/18/2018,1/19/2018,1/22/2018,1/23/2018,1/24/2018,1/25/2018,1/26/2018,1/29/2018,1/30/2018,1/31/2018,2/1/2018,2/2/2018,2/5/2018,2/6/2018,2/7/2018,2/8/2018,2/9/2018,2/12/2018,2/13/2018,2/14/2018,2/15/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/26/2018,2/27/2018,2/28/2018,3/1/2018,3/2/2018,3/5/2018,3/6/2018,3/7/2018,3/8/2018,3/9/2018,3/12/2018,3/13/2018,3/14/2018,3/15/2018,3/16/2018,3/19/2018,3/20/2018,3/21/2018,3/22/2018,3/23/2018,3/26/2018,3/27/2018,3/28/2018,3/29/2018,3/30/2018,4/2/2018,4/3/2018,4/4/2018,4/5/2018,4/6/2018,4/9/2018,4/10/2018,4/11/2018,4/12/2018,4/13/2018,4/16/2018,4/17/2018,4/18/2018,4/19/2018,4/20/2018,4/23/2018,4/24/2018,4/25/2018,4/26/2018,4/27/2018,4/30/2018,5/1/2018,5/2/2018,5/3/2018,5/4/2018,5/7/2018,5/8/2018,5/9/2018,5/10/2018,5/11/2018,5/14/2018,5/15/2018,5/16/2018,5/17/2018,5/18/2018,5/21/2018,5/22/2018,5/23/2018,5/24/2018,5/25/2018,5/28/2018,5/29/2018,5/30/2018,5/31/2018,6/1/2018,6/4/2018,6/5/2018,6/6/2018,6/7/2018,6/8/2018,6/11/2018,6/12/2018,6/13/2018,6/14/2018,6/15/2018,6/18/2018,6/19/2018,6/20/2018,6/21/2018,6/22/2018,6/25/2018,6/26/2018,6/27/2018,6/28/2018,6/29/2018,7/2/2018,7/3/2018,7/4/2018,7/5/2018,7/6/2018,7/9/2018,7/10/2018,7/11/2018,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/18/2018,7/19/2018,7/20/2018,7/23/2018,7/24/2018,7/25/2018
#N/A Requesting Data...,EOD_UNDERLYING_PRICE_BID,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.0999999,4.0999999,4.11000013,4.11000013,4.28999996,4.21000004,4.26999998,4.04500008,4.0999999,4.0999999,4.07999992,4.15999985,4.15999985,4.11999989,4.1479001,4.13000011,3.94000006,3.9000001,3.8599999,3.69000006,3.6400001,3.57999992,3.56999993,3.60500002,3.43000007,3.34500003,3.46499991,3.46499991
#N/A Requesting Data...,EOD_UNDERLYING_PRICE_ASK,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4.11000013,4.11000013,4.28999996,4.21000004,4.26999998,4.04500008,4.0999999,4.0999999,4.07999992,4.15999985,4.15999985,4.11999989,4.1479001,4.13000011,3.94000006,3.9000001,3.8599999,3.69000006,3.6400001,3.57999992,3.56999993,3.60500002,3.43000007,3.34500003,3.46499991,3.46499991
